,feature,importance_gain,importance_split,trn_score,run
172,acdm_deg_cdneg_cny_median,723.6479506492615,108,0.9467033957443097,13
173,acdm_deg_cdneg_cny_sum,806.9345223903656,118,0.9467033957443097,13
174,atdd_type_cny_median,223.1819486618042,31,0.9467033957443097,13
175,atdd_type_cny_sum,386.4225912094116,52,0.9467033957443097,13
176,atdd_typepos_cny_median,214.7015895843506,31,0.9467033957443097,13
177,atdd_typepos_cny_sum,192.24375987052917,27,0.9467033957443097,13
178,atdd_typeneg_cny_median,388.88792061805725,57,0.9467033957443097,13
179,atdd_typeneg_cny_sum,272.4440197944641,38,0.9467033957443097,13
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,622.1244604587555,82,0.9467033957443097,13
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1101.5463411808014,158,0.9467033957443097,13
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,508.3258430957794,76,0.9467033957443097,13
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,543.01908826828,78,0.9467033957443097,13
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,607.4582614898682,87,0.9467033957443097,13
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,839.3310503959656,119,0.9467033957443097,13
186,gdr_cd_cny_median,397.70224022865295,55,0.9467033957443097,13
187,gdr_cd_cny_sum,562.6469326019287,82,0.9467033957443097,13
188,gdr_cdpos_cny_median,305.81065225601196,44,0.9467033957443097,13
189,gdr_cdpos_cny_sum,334.6321210861206,48,0.9467033957443097,13
190,gdr_cdneg_cny_median,409.2523875236511,56,0.9467033957443097,13
191,gdr_cdneg_cny_sum,317.2462821006775,47,0.9467033957443097,13
192,mrg_situ_cd_cny_median,573.6520397663116,84,0.9467033957443097,13
193,mrg_situ_cd_cny_sum,896.4824104309082,126,0.9467033957443097,13
194,mrg_situ_cdpos_cny_median,337.71672105789185,49,0.9467033957443097,13
195,mrg_situ_cdpos_cny_sum,367.86937165260315,61,0.9467033957443097,13
196,mrg_situ_cdneg_cny_median,515.1465294361115,76,0.9467033957443097,13
197,mrg_situ_cdneg_cny_sum,389.1161618232727,59,0.9467033957443097,13
198,deg_cd_cny_median,280.159241437912,43,0.9467033957443097,13
199,deg_cd_cny_sum,207.53503036499023,30,0.9467033957443097,13
200,deg_cdpos_cny_median,157.12582111358643,23,0.9467033957443097,13
201,deg_cdpos_cny_sum,302.95658659935,42,0.9467033957443097,13
202,deg_cdneg_cny_median,282.1357479095459,38,0.9467033957443097,13
203,deg_cdneg_cny_sum,399.12313985824585,61,0.9467033957443097,13
204,vld_rsk_ases_ind_cny_median,45.54069948196411,6,0.9467033957443097,13
205,vld_rsk_ases_ind_cny_sum,121.57361078262329,18,0.9467033957443097,13
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9467033957443097,13
207,vld_rsk_ases_indpos_cny_sum,30.419679641723633,4,0.9467033957443097,13
208,vld_rsk_ases_indneg_cny_median,61.53993034362793,8,0.9467033957443097,13
209,vld_rsk_ases_indneg_cny_sum,38.440139293670654,6,0.9467033957443097,13
210,l6mon_daim_aum_cd_cny_median,538.096348285675,74,0.9467033957443097,13
211,l6mon_daim_aum_cd_cny_sum,717.0516006946564,104,0.9467033957443097,13
212,l6mon_daim_aum_cdpos_cny_median,357.05249094963074,52,0.9467033957443097,13
213,l6mon_daim_aum_cdpos_cny_sum,478.4183187484741,73,0.9467033957443097,13
214,l6mon_daim_aum_cdneg_cny_median,291.6546585559845,42,0.9467033957443097,13
215,l6mon_daim_aum_cdneg_cny_sum,521.9938831329346,78,0.9467033957443097,13
216,dnl_mbl_bnk_ind_cny_median,130.74688053131104,18,0.9467033957443097,13
217,dnl_mbl_bnk_ind_cny_sum,262.0207505226135,35,0.9467033957443097,13
218,dnl_mbl_bnk_indpos_cny_median,114.66719961166382,15,0.9467033957443097,13
219,dnl_mbl_bnk_indpos_cny_sum,91.38109016418457,13,0.9467033957443097,13
220,dnl_mbl_bnk_indneg_cny_median,116.36743116378784,17,0.9467033957443097,13
221,dnl_mbl_bnk_indneg_cny_sum,123.04553079605103,18,0.9467033957443097,13
0,age,5386.8398633003235,764,0.9459136870943121,14
1,job_year,3523.9406187534332,511,0.9459136870943121,14
2,frs_agn_dt_cnt,3477.7930822372437,484,0.9459136870943121,14
3,fin_rsk_ases_grd_cd,736.9248571395874,106,0.9459136870943121,14
4,confirm_rsk_ases_lvl_typ_cd,1394.2163689136505,201,0.9459136870943121,14
5,cust_inv_rsk_endu_lvl_cd,216.36553978919983,39,0.9459136870943121,14
6,tot_ast_lvl_cd,1894.2454903125763,247,0.9459136870943121,14
7,pot_ast_lvl_cd,1372.6283099651337,191,0.9459136870943121,14
8,l12mon_buy_fin_mng_whl_tms,253.4574499130249,38,0.9459136870943121,14
9,l12_mon_fnd_buy_whl_tms,714.5538995265961,116,0.9459136870943121,14
10,l12_mon_insu_buy_whl_tms,23.132699966430664,2,0.9459136870943121,14
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9459136870943121,14
12,ovd_30d_loan_tot_cnt,8.091990232467651,2,0.9459136870943121,14
13,his_lng_ovd_day,115.1148796081543,17,0.9459136870943121,14
14,hld_crd_card_grd_cd,1259.9798181056976,195,0.9459136870943121,14
15,cur_debit_cnt,387.7676885128021,58,0.9459136870943121,14
16,cur_credit_cnt,679.6922500133514,100,0.9459136870943121,14
17,cur_debit_min_opn_dt_cnt,6621.548410177231,933,0.9459136870943121,14
18,cur_credit_min_opn_dt_cnt,6955.262786626816,981,0.9459136870943121,14
19,cur_debit_crd_lvl,351.47361850738525,52,0.9459136870943121,14
20,l12mon_buy_sum,0.0,0,0.9459136870943121,14
21,l12mon_buy_fin_mng_whl_tms_ratio,101.60381937026978,15,0.9459136870943121,14
22,l12_mon_fnd_buy_whl_tms_ratio,374.52405881881714,58,0.9459136870943121,14
23,l12_mon_gld_buy_whl_tms_ratio,0.0,0,0.9459136870943121,14
24,cur_debit_rate,7645.7827751636505,1100,0.9459136870943121,14
25,cur_credit_rate,10053.39878320694,1350,0.9459136870943121,14
26,creditrate1,7423.533639669418,1032,0.9459136870943121,14
27,creditrate2,7227.95916557312,1010,0.9459136870943121,14
28,creditrate3,2898.205224275589,414,0.9459136870943121,14
29,0,5531.075937509537,766,0.9459136870943121,14
30,1,4872.852335929871,681,0.9459136870943121,14
31,2,5100.018517255783,711,0.9459136870943121,14
32,3,4411.914664268494,616,0.9459136870943121,14
33,4,5874.844873428345,844,0.9459136870943121,14
34,5,5661.722413301468,790,0.9459136870943121,14
35,A_max,1558.6640410423279,213,0.9459136870943121,14
36,A_min,1484.2659659385681,210,0.9459136870943121,14
37,A_median,3008.2090833187103,432,0.9459136870943121,14
38,A_std,1454.1730182170868,203,0.9459136870943121,14
39,A_mean,2757.9834311008453,373,0.9459136870943121,14
40,A_sum,2288.794124364853,320,0.9459136870943121,14
41,B_max,4127.288027048111,588,0.9459136870943121,14
42,B_min,4426.384187459946,618,0.9459136870943121,14
43,B_median,5070.570559263229,697,0.9459136870943121,14
44,B_std,4805.207377195358,647,0.9459136870943121,14
45,B_mean,4611.03790473938,636,0.9459136870943121,14
46,B_sum,4276.466611623764,593,0.9459136870943121,14
47,C_max,528.8405187129974,91,0.9459136870943121,14
48,C_min,308.53866934776306,54,0.9459136870943121,14
49,C_median,385.3347809314728,65,0.9459136870943121,14
50,C_std,241.13447904586792,39,0.9459136870943121,14
51,C_mean,397.3641109466553,69,0.9459136870943121,14
52,C_sum,313.6878705024719,57,0.9459136870943121,14
53,dat1_count,1932.024475812912,269,0.9459136870943121,14
54,dat1_nunique,11.06911039352417,2,0.9459136870943121,14
55,dat1_mean,3948.0749926567078,547,0.9459136870943121,14
56,dat1_modev,2037.8761570453644,272,0.9459136870943121,14
57,dat3_nunique,138.19742059707642,21,0.9459136870943121,14
58,dat3_mode,171.90245008468628,22,0.9459136870943121,14
59,dat3_modev,2019.0748608112335,281,0.9459136870943121,14
60,trx1_nunique,343.6951904296875,49,0.9459136870943121,14
61,trx1_mode,270.933230638504,37,0.9459136870943121,14
62,trx1_modev,1960.5126175880432,273,0.9459136870943121,14
63,trx2_nunique,1542.4331707954407,212,0.9459136870943121,14
64,trx2_mode,4540.995417833328,641,0.9459136870943121,14
65,trx2_modev,1961.760832309723,267,0.9459136870943121,14
66,cny_trx_amt_min,3206.2216789722443,435,0.9459136870943121,14
67,cny_trx_amt_max,2654.585800886154,369,0.9459136870943121,14
68,cny_trx_amt_sum,4706.39558339119,662,0.9459136870943121,14
69,cny_trx_amt_positive_nunique,2373.6666231155396,338,0.9459136870943121,14
70,cny_trx_amt_positive_min,6565.098089694977,924,0.9459136870943121,14
71,cny_trx_amt_positive_mean,5186.339792013168,695,0.9459136870943121,14
72,cny_trx_amt_positive_median,6077.301553010941,857,0.9459136870943121,14
73,cny_trx_amt_positive_std,6615.466808319092,913,0.9459136870943121,14
74,cny_trx_amt_positive_sum,4765.014834880829,652,0.9459136870943121,14
75,cny_trx_amt_negative_nunique,3469.504998922348,467,0.9459136870943121,14
76,cny_trx_amt_negative_max,6054.3110229969025,843,0.9459136870943121,14
77,cny_trx_amt_negative_mean,4728.792120695114,653,0.9459136870943121,14
78,cny_trx_amt_negative_median,6196.134284496307,855,0.9459136870943121,14
79,cny_trx_amt_negative_std,5652.712457895279,787,0.9459136870943121,14
80,cny_trx_amt_negative_sum,4735.697007656097,655,0.9459136870943121,14
81,week_std2,8428.347490787506,1178,0.9459136870943121,14
82,week_nunique2,987.3722820281982,140,0.9459136870943121,14
83,week_mode2,3773.456629037857,528,0.9459136870943121,14
84,week_median2,1743.890139579773,246,0.9459136870943121,14
85,week_mean2,6440.7027859687805,898,0.9459136870943121,14
86,week_mode2v,1553.1057345867157,222,0.9459136870943121,14
87,week_kurl2,5972.086307048798,826,0.9459136870943121,14
88,week_mm2,1077.3557817935944,153,0.9459136870943121,14
89,weekday_nunique2,923.0088202953339,137,0.9459136870943121,14
90,weekday_mode2,3159.0522260665894,454,0.9459136870943121,14
91,weekday_mode2v,1212.4304285049438,165,0.9459136870943121,14
92,week_max2,1514.6506333351135,221,0.9459136870943121,14
93,week_min2,848.9856009483337,129,0.9459136870943121,14
94,weekday_max2,1367.5633881092072,191,0.9459136870943121,14
95,weekday_min2,1102.3116800785065,158,0.9459136870943121,14
96,ic_ind_cny_median,7.264790058135986,1,0.9459136870943121,14
97,ic_ind_cny_sum,28.73099970817566,5,0.9459136870943121,14
98,ic_indpos_cny_median,5.464759826660156,1,0.9459136870943121,14
99,ic_indpos_cny_sum,22.7090106010437,3,0.9459136870943121,14
100,ic_indneg_cny_median,37.43330955505371,6,0.9459136870943121,14
101,ic_indneg_cny_sum,28.857879877090454,6,0.9459136870943121,14
102,l6mon_agn_ind_cny_median,16.873109817504883,3,0.9459136870943121,14
103,l6mon_agn_ind_cny_sum,65.17286014556885,8,0.9459136870943121,14
104,l6mon_agn_indpos_cny_median,0.0,0,0.9459136870943121,14
105,l6mon_agn_indpos_cny_sum,21.60215997695923,3,0.9459136870943121,14
106,l6mon_agn_indneg_cny_median,44.097140312194824,6,0.9459136870943121,14
107,l6mon_agn_indneg_cny_sum,9.377209663391113,2,0.9459136870943121,14
108,hav_car_grp_ind_cny_median,287.0905191898346,42,0.9459136870943121,14
109,hav_car_grp_ind_cny_sum,264.84096908569336,38,0.9459136870943121,14
110,hav_car_grp_indpos_cny_median,249.62251901626587,34,0.9459136870943121,14
111,hav_car_grp_indpos_cny_sum,302.39655923843384,42,0.9459136870943121,14
112,hav_car_grp_indneg_cny_median,296.1462299823761,41,0.9459136870943121,14
113,hav_car_grp_indneg_cny_sum,224.60652780532837,31,0.9459136870943121,14
114,pl_crd_lmt_cd_cny_median,126.76393985748291,19,0.9459136870943121,14
115,pl_crd_lmt_cd_cny_sum,78.90437936782837,13,0.9459136870943121,14
116,pl_crd_lmt_cdpos_cny_median,95.4689998626709,13,0.9459136870943121,14
117,pl_crd_lmt_cdpos_cny_sum,22.64240002632141,4,0.9459136870943121,14
118,pl_crd_lmt_cdneg_cny_median,181.57295727729797,29,0.9459136870943121,14
119,pl_crd_lmt_cdneg_cny_sum,69.10173892974854,9,0.9459136870943121,14
120,loan_act_ind_cny_median,29.322490692138672,3,0.9459136870943121,14
121,loan_act_ind_cny_sum,20.07712984085083,3,0.9459136870943121,14
122,loan_act_indpos_cny_median,36.20339918136597,4,0.9459136870943121,14
123,loan_act_indpos_cny_sum,33.974149227142334,5,0.9459136870943121,14
124,loan_act_indneg_cny_median,14.821370124816895,2,0.9459136870943121,14
125,loan_act_indneg_cny_sum,0.0,0,0.9459136870943121,14
126,bk1_cur_year_mon_avg_agn_amt_cd_cny_median,187.7049503326416,28,0.9459136870943121,14
127,bk1_cur_year_mon_avg_agn_amt_cd_cny_sum,361.69357991218567,58,0.9459136870943121,14
128,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_median,47.010029792785645,8,0.9459136870943121,14
129,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_sum,182.28669023513794,26,0.9459136870943121,14
130,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_median,304.63847160339355,44,0.9459136870943121,14
131,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_sum,175.72868084907532,25,0.9459136870943121,14
132,crd_card_act_ind_cny_median,11.650670051574707,2,0.9459136870943121,14
133,crd_card_act_ind_cny_sum,37.129899978637695,6,0.9459136870943121,14
134,crd_card_act_indpos_cny_median,38.20878076553345,6,0.9459136870943121,14
135,crd_card_act_indpos_cny_sum,24.67185068130493,3,0.9459136870943121,14
136,crd_card_act_indneg_cny_median,51.267149925231934,9,0.9459136870943121,14
137,crd_card_act_indneg_cny_sum,33.34664964675903,6,0.9459136870943121,14
138,edu_deg_cd_cny_median,1357.4258072376251,195,0.9459136870943121,14
139,edu_deg_cd_cny_sum,1186.2222182750702,163,0.9459136870943121,14
140,edu_deg_cdpos_cny_median,1634.7804868221283,231,0.9459136870943121,14
141,edu_deg_cdpos_cny_sum,974.9650402069092,143,0.9459136870943121,14
142,edu_deg_cdneg_cny_median,1211.425637960434,180,0.9459136870943121,14
143,edu_deg_cdneg_cny_sum,981.4612200260162,145,0.9459136870943121,14
144,dnl_bind_cmb_lif_ind_cny_median,85.59938859939575,12,0.9459136870943121,14
145,dnl_bind_cmb_lif_ind_cny_sum,153.00402116775513,20,0.9459136870943121,14
146,dnl_bind_cmb_lif_indpos_cny_median,54.06807088851929,8,0.9459136870943121,14
147,dnl_bind_cmb_lif_indpos_cny_sum,36.54864978790283,6,0.9459136870943121,14
148,dnl_bind_cmb_lif_indneg_cny_median,67.32585000991821,9,0.9459136870943121,14
149,dnl_bind_cmb_lif_indneg_cny_sum,38.58759021759033,6,0.9459136870943121,14
150,perm_crd_lmt_cd_cny_median,610.233580827713,85,0.9459136870943121,14
151,perm_crd_lmt_cd_cny_sum,1559.6959691047668,230,0.9459136870943121,14
152,perm_crd_lmt_cdpos_cny_median,754.4946117401123,105,0.9459136870943121,14
153,perm_crd_lmt_cdpos_cny_sum,1467.0410780906677,209,0.9459136870943121,14
154,perm_crd_lmt_cdneg_cny_median,649.2034614086151,92,0.9459136870943121,14
155,perm_crd_lmt_cdneg_cny_sum,1317.6284902095795,196,0.9459136870943121,14
156,hav_hou_grp_ind_cny_median,18.870970249176025,3,0.9459136870943121,14
157,hav_hou_grp_ind_cny_sum,22.424400329589844,2,0.9459136870943121,14
158,hav_hou_grp_indpos_cny_median,6.3735198974609375,1,0.9459136870943121,14
159,hav_hou_grp_indpos_cny_sum,31.077889442443848,4,0.9459136870943121,14
160,hav_hou_grp_indneg_cny_median,5.509769916534424,1,0.9459136870943121,14
161,hav_hou_grp_indneg_cny_sum,16.865829944610596,2,0.9459136870943121,14
162,fr_or_sh_ind_cny_median,73.05633926391602,11,0.9459136870943121,14
163,fr_or_sh_ind_cny_sum,75.19001913070679,11,0.9459136870943121,14
164,fr_or_sh_indpos_cny_median,86.47970962524414,12,0.9459136870943121,14
165,fr_or_sh_indpos_cny_sum,69.85142040252686,11,0.9459136870943121,14
166,fr_or_sh_indneg_cny_median,114.73756122589111,15,0.9459136870943121,14
167,fr_or_sh_indneg_cny_sum,194.19960808753967,27,0.9459136870943121,14
168,acdm_deg_cd_cny_median,599.1265106201172,85,0.9459136870943121,14
169,acdm_deg_cd_cny_sum,933.3288757801056,135,0.9459136870943121,14
170,acdm_deg_cdpos_cny_median,598.9977781772614,88,0.9459136870943121,14
171,acdm_deg_cdpos_cny_sum,644.5537588596344,92,0.9459136870943121,14
172,acdm_deg_cdneg_cny_median,706.156670331955,104,0.9459136870943121,14
173,acdm_deg_cdneg_cny_sum,785.5220794677734,113,0.9459136870943121,14
174,atdd_type_cny_median,201.94471955299377,33,0.9459136870943121,14
175,atdd_type_cny_sum,283.97786927223206,41,0.9459136870943121,14
176,atdd_typepos_cny_median,191.31282806396484,26,0.9459136870943121,14
177,atdd_typepos_cny_sum,250.48187065124512,35,0.9459136870943121,14
178,atdd_typeneg_cny_median,364.2266101837158,48,0.9459136870943121,14
179,atdd_typeneg_cny_sum,318.84950971603394,45,0.9459136870943121,14
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,476.89025044441223,67,0.9459136870943121,14
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1178.3860211372375,170,0.9459136870943121,14
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,582.9057221412659,77,0.9459136870943121,14
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,496.07376861572266,74,0.9459136870943121,14
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,517.1435704231262,72,0.9459136870943121,14
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,962.479959487915,134,0.9459136870943121,14
186,gdr_cd_cny_median,364.06706070899963,56,0.9459136870943121,14
187,gdr_cd_cny_sum,576.2254590988159,81,0.9459136870943121,14
188,gdr_cdpos_cny_median,315.93999767303467,47,0.9459136870943121,14
189,gdr_cdpos_cny_sum,223.22892141342163,32,0.9459136870943121,14
190,gdr_cdneg_cny_median,360.8879988193512,51,0.9459136870943121,14
191,gdr_cdneg_cny_sum,253.83525013923645,36,0.9459136870943121,14
192,mrg_situ_cd_cny_median,322.2896091938019,50,0.9459136870943121,14
193,mrg_situ_cd_cny_sum,831.5874524116516,126,0.9459136870943121,14
194,mrg_situ_cdpos_cny_median,360.4531512260437,54,0.9459136870943121,14
195,mrg_situ_cdpos_cny_sum,353.4541301727295,53,0.9459136870943121,14
196,mrg_situ_cdneg_cny_median,456.7779779434204,69,0.9459136870943121,14
197,mrg_situ_cdneg_cny_sum,371.0668406486511,55,0.9459136870943121,14
198,deg_cd_cny_median,271.6061599254608,37,0.9459136870943121,14
199,deg_cd_cny_sum,298.40723943710327,47,0.9459136870943121,14
200,deg_cdpos_cny_median,140.70271968841553,21,0.9459136870943121,14
201,deg_cdpos_cny_sum,212.16483974456787,33,0.9459136870943121,14
202,deg_cdneg_cny_median,230.982919216156,34,0.9459136870943121,14
203,deg_cdneg_cny_sum,296.7866008281708,39,0.9459136870943121,14
204,vld_rsk_ases_ind_cny_median,68.075279712677,10,0.9459136870943121,14
205,vld_rsk_ases_ind_cny_sum,140.16004037857056,22,0.9459136870943121,14
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9459136870943121,14
207,vld_rsk_ases_indpos_cny_sum,65.6585202217102,8,0.9459136870943121,14
208,vld_rsk_ases_indneg_cny_median,57.31847047805786,8,0.9459136870943121,14
209,vld_rsk_ases_indneg_cny_sum,43.090190410614014,6,0.9459136870943121,14
210,l6mon_daim_aum_cd_cny_median,460.31181836128235,64,0.9459136870943121,14
211,l6mon_daim_aum_cd_cny_sum,695.6730415821075,99,0.9459136870943121,14
212,l6mon_daim_aum_cdpos_cny_median,393.0907897949219,56,0.9459136870943121,14
213,l6mon_daim_aum_cdpos_cny_sum,529.9810562133789,73,0.9459136870943121,14
214,l6mon_daim_aum_cdneg_cny_median,346.6936287879944,49,0.9459136870943121,14
215,l6mon_daim_aum_cdneg_cny_sum,672.7676517963409,87,0.9459136870943121,14
216,dnl_mbl_bnk_ind_cny_median,95.88419008255005,14,0.9459136870943121,14
217,dnl_mbl_bnk_ind_cny_sum,373.4159302711487,58,0.9459136870943121,14
218,dnl_mbl_bnk_indpos_cny_median,98.06817984580994,16,0.9459136870943121,14
219,dnl_mbl_bnk_indpos_cny_sum,133.7072401046753,20,0.9459136870943121,14
220,dnl_mbl_bnk_indneg_cny_median,151.39063930511475,21,0.9459136870943121,14
221,dnl_mbl_bnk_indneg_cny_sum,152.402690410614,24,0.9459136870943121,14
0,age,5519.727624177933,772,0.9443663553372993,15
1,job_year,4103.891434907913,561,0.9443663553372993,15
2,frs_agn_dt_cnt,3439.8006479740143,483,0.9443663553372993,15
3,fin_rsk_ases_grd_cd,911.0618789196014,125,0.9443663553372993,15
4,confirm_rsk_ases_lvl_typ_cd,1460.9613161087036,206,0.9443663553372993,15
5,cust_inv_rsk_endu_lvl_cd,177.62308979034424,32,0.9443663553372993,15
6,tot_ast_lvl_cd,1724.9442882537842,244,0.9443663553372993,15
7,pot_ast_lvl_cd,1620.3198268413544,225,0.9443663553372993,15
8,l12mon_buy_fin_mng_whl_tms,491.66660261154175,73,0.9443663553372993,15
9,l12_mon_fnd_buy_whl_tms,422.84105014801025,66,0.9443663553372993,15
10,l12_mon_insu_buy_whl_tms,5.968900203704834,1,0.9443663553372993,15
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9443663553372993,15
12,ovd_30d_loan_tot_cnt,3.890630006790161,1,0.9443663553372993,15
13,his_lng_ovd_day,218.75478076934814,41,0.9443663553372993,15
